feature_name,feature_family,source_model,n_lags,zero_block_sum_pass,max_abs_block_sum,global_weight_sum,global_level_sum_pass,block_sums_json,weights_json,asset,run_type,seed,prime_mode,laplacian_eigenvalue,diffusion_tau,model_role,component,pm_low_modes
RANDCTR_k2_r0,RANDOM_RESIDUES,RANDOM_RESIDUES_PLACEBO_REPO,22,False,0.1363636363636363,1.3877787807814457e-17,True,"{""B1"": -0.045454545454545456, ""B2"": 0.13636363636363635, ""B3"": 0.0, ""B4"": -0.09090909090909091}","[0.045454545454545456, -0.045454545454545456, -0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, -0.045454545454545456, 0.045454545454545456, -0.045454545454545456, 0.045454545454545456, -0.045454545454545456, 0.045454545454545456, -0.045454545454545456, -0.045454545454545456, -0.045454545454545456, -0.045454545454545456, -0.045454545454545456, -0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456]",AAPL,full,42,,,,,,
RANDCTR_k2_r1,RANDOM_RESIDUES,RANDOM_RESIDUES_PLACEBO_REPO,22,False,0.1363636363636363,-1.3877787807814457e-17,True,"{""B1"": 0.045454545454545456, ""B2"": -0.13636363636363635, ""B3"": 0.0, ""B4"": 0.09090909090909091}","[-0.045454545454545456, 0.045454545454545456, 0.045454545454545456, -0.045454545454545456, -0.045454545454545456, -0.045454545454545456, -0.045454545454545456, 0.045454545454545456, -0.045454545454545456, 0.045454545454545456, -0.045454545454545456, 0.045454545454545456, -0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, -0.045454545454545456, -0.045454545454545456, -0.045454545454545456]",AAPL,full,42,,,,,,
RANDCTR_k3_r0,RANDOM_RESIDUES,RANDOM_RESIDUES_PLACEBO_REPO,22,False,0.2202380952380952,5.551115123125783e-17,True,"{""B1"": 0.1488095238095238, ""B2"": -0.07738095238095237, ""B3"": 0.1488095238095238, ""B4"": -0.2202380952380952}","[-0.041666666666666664, 0.09523809523809523, 0.09523809523809523, -0.041666666666666664, -0.047619047619047616, 0.09523809523809523, -0.041666666666666664, -0.041666666666666664, 0.09523809523809523, 0.09523809523809523, -0.047619047619047616, 0.09523809523809523, -0.047619047619047616, -0.041666666666666664, -0.041666666666666664, 0.09523809523809523, -0.041666666666666664, -0.047619047619047616, -0.047619047619047616, -0.041666666666666664, -0.047619047619047616, -0.047619047619047616]",AAPL,full,42,,,,,,
RANDCTR_k3_r1,RANDOM_RESIDUES,RANDOM_RESIDUES_PLACEBO_REPO,22,False,0.1547619047619048,1.1102230246251563e-16,True,"{""B1"": -0.01190476190476189, ""B2"": 0.1547619047619048, ""B3"": -0.15476190476190474, ""B4"": 0.011904761904761946}","[0.08333333333333334, -0.047619047619047616, -0.047619047619047616, 0.08333333333333334, -0.047619047619047616, -0.047619047619047616, 0.08333333333333334, 0.08333333333333334, -0.047619047619047616, -0.047619047619047616, -0.047619047619047616, -0.047619047619047616, -0.047619047619047616, 0.08333333333333334, 0.08333333333333334, -0.047619047619047616, 0.08333333333333334, -0.047619047619047616, -0.047619047619047616, 0.08333333333333334, -0.047619047619047616, -0.047619047619047616]",AAPL,full,42,,,,,,
RANDCTR_k3_r2,RANDOM_RESIDUES,RANDOM_RESIDUES_PLACEBO_REPO,22,False,0.2083333333333333,2.775557561562892e-17,True,"{""B1"": -0.1369047619047619, ""B2"": -0.07738095238095238, ""B3"": 0.005952380952380952, ""B4"": 0.20833333333333334}","[-0.041666666666666664, -0.047619047619047616, -0.047619047619047616, -0.041666666666666664, 0.09523809523809523, -0.047619047619047616, -0.041666666666666664, -0.041666666666666664, -0.047619047619047616, -0.047619047619047616, 0.09523809523809523, -0.047619047619047616, 0.09523809523809523, -0.041666666666666664, -0.041666666666666664, -0.047619047619047616, -0.041666666666666664, 0.09523809523809523, 0.09523809523809523, -0.041666666666666664, 0.09523809523809523, 0.09523809523809523]",AAPL,full,42,,,,,,
RANDCTR_k5_r0,RANDOM_RESIDUES,RANDOM_RESIDUES_PLACEBO_REPO,22,False,0.24,4.163336342344337e-17,True,"{""B1"": -0.14, ""B2"": -0.24000000000000005, ""B3"": 0.23, ""B4"": 0.15000000000000002}","[-0.05, -0.05, -0.04, -0.05, -0.05, -0.05, -0.04, -0.05, 0.2, -0.04, 0.2, -0.05, -0.04, -0.04, 0.2, -0.04, -0.04, -0.05, 0.2, -0.04, -0.04, -0.04]",AAPL,full,42,,,,,,
RANDCTR_k5_r1,RANDOM_RESIDUES,RANDOM_RESIDUES_PLACEBO_REPO,22,False,0.14,3.4694469519536136e-17,True,"{""B1"": -0.14, ""B2"": -0.04000000000000002, ""B3"": 0.13, ""B4"": 0.04999999999999999}","[-0.05, -0.05, -0.04, -0.05, -0.05, -0.05, 0.16, -0.05, -0.05, 0.16, -0.05, -0.05, -0.04, 0.16, -0.05, -0.04, -0.04, -0.05, -0.05, 0.16, 0.16, -0.04]",AAPL,full,42,,,,,,
RANDCTR_k5_r2,RANDOM_RESIDUES,RANDOM_RESIDUES_PLACEBO_REPO,22,False,0.25,0.0,True,"{""B1"": 0.06, ""B2"": -0.24000000000000005, ""B3"": -0.07, ""B4"": 0.25}","[-0.05, -0.05, 0.16, -0.05, -0.05, -0.05, -0.04, -0.05, -0.05, -0.04, -0.05, -0.05, 0.16, -0.04, -0.05, 0.16, 0.16, -0.05, -0.05, -0.04, -0.04, 0.16]",AAPL,full,42,,,,,,
RANDCTR_k5_r3,RANDOM_RESIDUES,RANDOM_RESIDUES_PLACEBO_REPO,22,False,0.36,9.714451465470121e-17,True,"{""B1"": 0.36000000000000004, ""B2"": 0.26, ""B3"": -0.27, ""B4"": -0.35}","[0.2, 0.2, -0.04, 0.2, -0.05, -0.05, -0.04, 0.2, -0.05, -0.04, -0.05, -0.05, -0.04, -0.04, -0.05, -0.04, -0.04, -0.05, -0.05, -0.04, -0.04, -0.04]",AAPL,full,42,,,,,,
RANDCTR_k5_r4,RANDOM_RESIDUES,RANDOM_RESIDUES_PLACEBO_REPO,22,False,0.26,4.163336342344337e-17,True,"{""B1"": -0.14, ""B2"": 0.26000000000000006, ""B3"": -0.020000000000000004, ""B4"": -0.09999999999999998}","[-0.05, -0.05, -0.04, -0.05, 0.2, 0.2, -0.04, -0.05, -0.05, -0.04, -0.05, 0.2, -0.04, -0.04, -0.05, -0.04, -0.04, 0.2, -0.05, -0.04, -0.04, -0.04]",AAPL,full,42,,,,,,
SHUFCTR_k2_r0,SHUFFLED_PM,SHUFFLED_LAG_PM_PLACEBO_REPO,22,False,0.0454545454545454,-1.3877787807814457e-17,True,"{""B1"": 0.045454545454545456, ""B2"": -0.045454545454545456, ""B3"": 0.0, ""B4"": 0.0}","[0.045454545454545456, -0.045454545454545456, 0.045454545454545456, 0.045454545454545456, -0.045454545454545456, 0.045454545454545456, -0.045454545454545456, -0.045454545454545456, 0.045454545454545456, -0.045454545454545456, 0.045454545454545456, -0.045454545454545456, 0.045454545454545456, -0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, -0.045454545454545456, -0.045454545454545456, -0.045454545454545456, 0.045454545454545456, -0.045454545454545456]",AAPL,full,42,,,,,,
SHUFCTR_k2_r1,SHUFFLED_PM,SHUFFLED_LAG_PM_PLACEBO_REPO,22,False,0.0454545454545454,1.3877787807814457e-17,True,"{""B1"": -0.045454545454545456, ""B2"": 0.045454545454545456, ""B3"": 0.0, ""B4"": 0.0}","[-0.045454545454545456, 0.045454545454545456, -0.045454545454545456, -0.045454545454545456, 0.045454545454545456, -0.045454545454545456, 0.045454545454545456, 0.045454545454545456, -0.045454545454545456, 0.045454545454545456, -0.045454545454545456, 0.045454545454545456, -0.045454545454545456, 0.045454545454545456, -0.045454545454545456, -0.045454545454545456, -0.045454545454545456, 0.045454545454545456, 0.045454545454545456, 0.045454545454545456, -0.045454545454545456, 0.045454545454545456]",AAPL,full,42,,,,,,
SHUFCTR_k3_r0,SHUFFLED_PM,SHUFFLED_LAG_PM_PLACEBO_REPO,22,False,0.1964285714285714,2.775557561562892e-17,True,"{""B1"": 0.011904761904761904, ""B2"": -0.08333333333333333, ""B3"": -0.12499999999999997, ""B4"": 0.19642857142857142}","[-0.041666666666666664, 0.09523809523809523, -0.041666666666666664, -0.047619047619047616, 0.09523809523809523, -0.041666666666666664, -0.047619047619047616, -0.041666666666666664, -0.047619047619047616, -0.041666666666666664, 0.09523809523809523, -0.041666666666666664, -0.047619047619047616, -0.041666666666666664, -0.047619047619047616, 0.09523809523809523, -0.041666666666666664, 0.09523809523809523, -0.047619047619047616, -0.047619047619047616, 0.09523809523809523, 0.09523809523809523]",AAPL,full,42,,,,,,
SHUFCTR_k3_r1,SHUFFLED_PM,SHUFFLED_LAG_PM_PLACEBO_REPO,22,False,0.2499999999999999,1.1102230246251563e-16,True,"{""B1"": 0.11904761904761907, ""B2"": 0.023809523809523836, ""B3"": 0.10714285714285718, ""B4"": -0.24999999999999997}","[0.08333333333333334, -0.047619047619047616, 0.08333333333333334, -0.047619047619047616, -0.047619047619047616, 0.08333333333333334, -0.047619047619047616, 0.08333333333333334, -0.047619047619047616, 0.08333333333333334, -0.047619047619047616, 0.08333333333333334, -0.047619047619047616, 0.08333333333333334, -0.047619047619047616, -0.047619047619047616, 0.08333333333333334, -0.047619047619047616, -0.047619047619047616, -0.047619047619047616, -0.047619047619047616, -0.047619047619047616]",AAPL,full,42,,,,,,
SHUFCTR_k3_r2,SHUFFLED_PM,SHUFFLED_LAG_PM_PLACEBO_REPO,22,False,0.1309523809523809,2.775557561562892e-17,True,"{""B1"": -0.13095238095238093, ""B2"": 0.05952380952380953, ""B3"": 0.017857142857142856, ""B4"": 0.053571428571428575}","[-0.041666666666666664, -0.047619047619047616, -0.041666666666666664, 0.09523809523809523, -0.047619047619047616, -0.041666666666666664, 0.09523809523809523, -0.041666666666666664, 0.09523809523809523, -0.041666666666666664, -0.047619047619047616, -0.041666666666666664, 0.09523809523809523, -0.041666666666666664, 0.09523809523809523, -0.047619047619047616, -0.041666666666666664, -0.047619047619047616, 0.09523809523809523, 0.09523809523809523, -0.047619047619047616, -0.047619047619047616]",AAPL,full,42,,,,,,
SHUFCTR_k5_r0,SHUFFLED_PM,SHUFFLED_LAG_PM_PLACEBO_REPO,22,False,0.39,5.551115123125783e-17,True,"{""B1"": 0.11000000000000001, ""B2"": -0.23000000000000004, ""B3"": -0.26999999999999996, ""B4"": 0.39}","[-0.04, -0.05, 0.2, -0.05, -0.05, -0.05, -0.04, -0.04, -0.04, -0.05, -0.04, -0.05, -0.05, -0.04, 0.2, -0.05, -0.04, -0.04, 0.2, -0.04, -0.04, 0.2]",AAPL,full,42,,,,,,
SHUFCTR_k5_r1,SHUFFLED_PM,SHUFFLED_LAG_PM_PLACEBO_REPO,22,False,0.0699999999999999,-1.3877787807814457e-17,True,"{""B1"": 0.06, ""B2"": -0.03000000000000002, ""B3"": -0.06999999999999998, ""B4"": 0.039999999999999994}","[0.16, -0.05, -0.05, -0.05, -0.05, -0.05, 0.16, -0.04, -0.04, -0.05, -0.04, -0.05, -0.05, 0.16, -0.05, -0.05, -0.04, 0.16, -0.05, -0.04, 0.16, -0.05]",AAPL,full,42,,,,,,
SHUFCTR_k5_r2,SHUFFLED_PM,SHUFFLED_LAG_PM_PLACEBO_REPO,22,False,0.14,-6.938893903907228e-18,True,"{""B1"": -0.14, ""B2"": -0.030000000000000027, ""B3"": 0.13000000000000003, ""B4"": 0.039999999999999994}","[-0.04, -0.05, -0.05, -0.05, -0.05, -0.05, -0.04, 0.16, 0.16, -0.05, 0.16, -0.05, -0.05, -0.04, -0.05, -0.05, 0.16, -0.04, -0.05, 0.16, -0.04, -0.05]",AAPL,full,42,,,,,,
SHUFCTR_k5_r3,SHUFFLED_PM,SHUFFLED_LAG_PM_PLACEBO_REPO,22,False,0.11,-6.938893903907228e-18,True,"{""B1"": 0.11, ""B2"": 0.020000000000000018, ""B3"": -0.02000000000000001, ""B4"": -0.10999999999999997}","[-0.04, 0.2, -0.05, 0.2, -0.05, -0.05, -0.04, -0.04, -0.04, 0.2, -0.04, -0.05, -0.05, -0.04, -0.05, 0.2, -0.04, -0.04, -0.05, -0.04, -0.04, -0.05]",AAPL,full,42,,,,,,
SHUFCTR_k5_r4,SHUFFLED_PM,SHUFFLED_LAG_PM_PLACEBO_REPO,22,False,0.36,1.0408340855860844e-16,True,"{""B1"": -0.14, ""B2"": 0.2700000000000001, ""B3"": 0.23, ""B4"": -0.36}","[-0.04, -0.05, -0.05, -0.05, 0.2, 0.2, -0.04, -0.04, -0.04, -0.05, -0.04, 0.2, 0.2, -0.04, -0.05, -0.05, -0.04, -0.04, -0.05, -0.04, -0.04, -0.05]",AAPL,full,42,,,,,,
LRPM_B1_p2_r0,LRPM,CP_REPO_LRPM,22,True,1.1102230246251563e-16,1.1102230246251563e-16,True,"{""B1"": 1.1102230246251565e-16, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[-0.3333333333333333, 0.6666666666666667, -0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
LRPM_B1_p2_r1,LRPM,CP_REPO_LRPM,22,True,5.551115123125783e-17,5.551115123125783e-17,True,"{""B1"": 5.551115123125783e-17, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.16666666666666669, -0.3333333333333333, 0.16666666666666669, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
LRPM_B1_p3_r0,LRPM,CP_REPO_LRPM,22,True,1.1102230246251563e-16,1.1102230246251563e-16,True,"{""B1"": 1.1102230246251565e-16, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[-0.3333333333333333, -0.3333333333333333, 0.6666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
LRPM_B1_p3_r1,LRPM,CP_REPO_LRPM,22,True,1.1102230246251563e-16,1.1102230246251563e-16,True,"{""B1"": 1.1102230246251565e-16, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.6666666666666667, -0.3333333333333333, -0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
LRPM_B1_p3_r2,LRPM,CP_REPO_LRPM,22,True,1.1102230246251563e-16,1.1102230246251563e-16,True,"{""B1"": 1.1102230246251565e-16, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[-0.3333333333333333, 0.6666666666666667, -0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
LRPM_B2_p2_r0,LRPM,CP_REPO_LRPM,22,True,5.551115123125783e-17,-5.551115123125783e-17,True,"{""B1"": 0.0, ""B2"": -5.551115123125783e-17, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, -0.2, 0.3, -0.2, 0.3, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
LRPM_B2_p2_r1,LRPM,CP_REPO_LRPM,22,True,1.1102230246251563e-16,-1.1102230246251563e-16,True,"{""B1"": 0.0, ""B2"": -1.1102230246251565e-16, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.1333333333333333, -0.2, 0.1333333333333333, -0.2, 0.1333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
LRPM_B2_p3_r0,LRPM,CP_REPO_LRPM,22,True,0.0,5.551115123125783e-17,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, -0.2, -0.2, 0.8, -0.2, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
LRPM_B2_p3_r1,LRPM,CP_REPO_LRPM,22,True,5.551115123125783e-17,-5.551115123125783e-17,True,"{""B1"": 0.0, ""B2"": -5.551115123125783e-17, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.3, -0.2, -0.2, 0.3, -0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
LRPM_B2_p3_r2,LRPM,CP_REPO_LRPM,22,True,5.551115123125783e-17,-5.551115123125783e-17,True,"{""B1"": 0.0, ""B2"": -5.551115123125783e-17, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, -0.2, 0.3, -0.2, -0.2, 0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
LRPM_B3_p2_r0,LRPM,CP_REPO_LRPM,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.16666666666666666, 0.16666666666666666, -0.16666666666666666, 0.16666666666666666, -0.16666666666666666, 0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
LRPM_B3_p2_r1,LRPM,CP_REPO_LRPM,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16666666666666666, -0.16666666666666666, 0.16666666666666666, -0.16666666666666666, 0.16666666666666666, -0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
LRPM_B3_p3_r0,LRPM,CP_REPO_LRPM,22,True,1.1102230246251563e-16,1.1102230246251563e-16,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 1.1102230246251565e-16, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.16666666666666666, -0.16666666666666666, 0.33333333333333337, -0.16666666666666666, -0.16666666666666666, 0.33333333333333337, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
LRPM_B3_p3_r1,LRPM,CP_REPO_LRPM,22,True,1.1102230246251563e-16,1.1102230246251563e-16,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 1.1102230246251565e-16, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.33333333333333337, -0.16666666666666666, -0.16666666666666666, 0.33333333333333337, -0.16666666666666666, -0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
LRPM_B3_p3_r2,LRPM,CP_REPO_LRPM,22,True,1.1102230246251563e-16,1.1102230246251563e-16,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 1.1102230246251565e-16, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.16666666666666666, 0.33333333333333337, -0.16666666666666666, -0.16666666666666666, 0.33333333333333337, -0.16666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
LRPM_B4_p2_r0,LRPM,CP_REPO_LRPM,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.125, 0.125, -0.125, 0.125, -0.125, 0.125, -0.125, 0.125]",AAPL,full,42,,,,,,
LRPM_B4_p2_r1,LRPM,CP_REPO_LRPM,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.125, -0.125, 0.125, -0.125, 0.125, -0.125, 0.125, -0.125]",AAPL,full,42,,,,,,
LRPM_B4_p3_r0,LRPM,CP_REPO_LRPM,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.125, -0.125, 0.375, -0.125, -0.125, 0.375, -0.125, -0.125]",AAPL,full,42,,,,,,
LRPM_B4_p3_r1,LRPM,CP_REPO_LRPM,22,True,5.551115123125783e-17,-5.551115123125783e-17,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": -5.551115123125783e-17}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.20833333333333331, -0.125, -0.125, 0.20833333333333331, -0.125, -0.125, 0.20833333333333331, -0.125]",AAPL,full,42,,,,,,
LRPM_B4_p3_r2,LRPM,CP_REPO_LRPM,22,True,5.551115123125783e-17,-5.551115123125783e-17,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": -5.551115123125783e-17}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.125, 0.20833333333333331, -0.125, -0.125, 0.20833333333333331, -0.125, -0.125, 0.20833333333333331]",AAPL,full,42,,,,,,
LRPM_B4_p5_r0,LRPM,CP_REPO_LRPM,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.125, -0.125, -0.125, -0.125, 0.875, -0.125, -0.125, -0.125]",AAPL,full,42,,,,,,
LRPM_B4_p5_r1,LRPM,CP_REPO_LRPM,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.375, -0.125, -0.125, -0.125, -0.125, 0.375, -0.125, -0.125]",AAPL,full,42,,,,,,
LRPM_B4_p5_r2,LRPM,CP_REPO_LRPM,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.125, 0.375, -0.125, -0.125, -0.125, -0.125, 0.375, -0.125]",AAPL,full,42,,,,,,
LRPM_B4_p5_r3,LRPM,CP_REPO_LRPM,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.125, -0.125, 0.375, -0.125, -0.125, -0.125, -0.125, 0.375]",AAPL,full,42,,,,,,
LRPM_B4_p5_r4,LRPM,CP_REPO_LRPM,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, -0.125, -0.125, -0.125, 0.875, -0.125, -0.125, -0.125, -0.125]",AAPL,full,42,,,,,,
RSLOPE_B1,RECENT_SLOPE,CP_REPO_RECENT_SLOPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[1.0, -0.5, -0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
RSLOPE_B2,RECENT_SLOPE,CP_REPO_RECENT_SLOPE,22,True,1.1102230246251563e-16,5.551115123125783e-17,True,"{""B1"": 0.0, ""B2"": 1.1102230246251565e-16, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.5, 0.5, -0.3333333333333333, -0.3333333333333333, -0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
HAAR_B1_R,HAAR,CP_REPO_HAAR_SHAPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[1.0, -0.5, -0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
HAAR_B1_RR,HAAR,CP_REPO_HAAR_SHAPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
HAAR_B2_R,HAAR,CP_REPO_HAAR_SHAPE,22,True,1.1102230246251563e-16,5.551115123125783e-17,True,"{""B1"": 0.0, ""B2"": 1.1102230246251565e-16, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 0.5, 0.5, -0.3333333333333333, -0.3333333333333333, -0.3333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
HAAR_B2_RL,HAAR,CP_REPO_HAAR_SHAPE,22,True,0.0,0.0,True,"{""B1"": 0.0, ""B2"": 0.0, ""B3"": 0.0, ""B4"": 0.0}","[0.0, 0.0, 0.0, 1.0, -1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",AAPL,full,42,,,,,,
